street,level,precip,Libur,day,ROAD_CLOSED
Kiputih,0,0.012,0,Tuesday,0
Leuwi Anyar 7,0,0.012,0,Tuesday,0
Ligar Arum,0,0.012,0,Tuesday,0
Mars Selatan,0,0.012,0,Tuesday,0
Mekar Biru 5,0,0.012,0,Tuesday,0
Parang Raya,0,0.012,0,Tuesday,0
Pondok Mulya Melatiwangi,0,0.012,0,Tuesday,0
Sindang Sari 4,0,0.012,0,Tuesday,0
Sukaasih,0,0.012,0,Tuesday,0
Bahagia Permai,0,0.012,0,Tuesday,0
Baladewa,0,0.012,0,Tuesday,0
Boscha,0,0.012,0,Tuesday,0
Budi Luhur,0,0.012,0,Tuesday,0
Cihaur Kuku,0,0.012,0,Tuesday,0
Cipamokololan Kolot,0,0.012,0,Tuesday,0
Embong,0,0.012,0,Tuesday,0
Gang Tamim,0,0.012,0,Tuesday,0
Jadaria,0,0.012,0,Tuesday,0
Jalan Cikaso,0,0.012,0,Tuesday,0
Karang Tineung,0,0.012,0,Tuesday,0
Kebon Kembang,0,0.012,0,Tuesday,0
Kerang,0,0.012,0,Tuesday,0
Kosambi,0,0.012,0,Tuesday,0
Lele,0,0.012,0,Tuesday,0
Majapahit,0,0.012,0,Tuesday,0
Muararajeun,0,0.012,0,Tuesday,0
Nata Endah Raya,0,0.012,0,Tuesday,0
Pelita Karya 1,0,0.012,0,Tuesday,0
Ranggagading,0,0.012,0,Tuesday,0
Sarimanah 2,0,0.012,0,Tuesday,0
Sumber Asih,0,0.012,0,Tuesday,0
Van Deventer,0,0.012,0,Tuesday,0
Viking Raya,0,0.012,0,Tuesday,0
Batik Kumeli,0,0.012,0,Tuesday,0
Bima,0,0.012,0,Tuesday,0
Cilandak,0,0.012,0,Tuesday,0
Cipeuris,0,0.012,0,Tuesday,0
Cisitu Indah Baru,0,0.012,0,Tuesday,0
Ciwaru,0,0.012,0,Tuesday,0
Dr Rubini,0,0.012,0,Tuesday,0
Durman,0,0.012,0,Tuesday,0
Haji Mukti,0,0.012,0,Tuesday,0
Jalan Gunung Kencana,0,0.012,0,Tuesday,0
Jalan Merak,0,0.012,0,Tuesday,0
Kebon Sirih,0,0.012,0,Tuesday,0
Kiara Sari 5,0,0.012,0,Tuesday,0
MTC 7,0,0.012,0,Tuesday,0
Mekar Sejahtera,0,0.012,0,Tuesday,0
Mohammad Yunus,0,0.012,0,Tuesday,0
Mutumanikam,0,0.012,0,Tuesday,0
N11 Garuda,0,0.012,0,Tuesday,0
Nurtanio Utara,0,0.012,0,Tuesday,0
Nyengseret,0,0.012,0,Tuesday,0
Permata Intan,0,0.012,0,Tuesday,0
Perum AD Pindad,0,0.012,0,Tuesday,0
Rancasagatan,0,0.012,0,Tuesday,0
Ranggamalela,0,0.012,0,Tuesday,0
Sawah Kurung 4,0,0.012,0,Tuesday,0
Setra Dago Raya,0,0.012,0,Tuesday,0
Terate,0,0.012,0,Tuesday,0
Terusan Cisokan,0,0.012,0,Tuesday,0
Wangsareja,0,0.012,0,Tuesday,0
Alam Raya,0,0.012,0,Tuesday,0
Arah Pasteur,0,0.012,0,Tuesday,0
Bapa Supi,0,0.012,0,Tuesday,0
Bukit Indah,0,0.012,0,Tuesday,0
Cigondewah Kidul,0,0.012,0,Tuesday,0
Cijawura Girang 3,0,0.012,0,Tuesday,0
Cileutik,0,0.012,0,Tuesday,0
Cipagalo Girang,0,0.012,0,Tuesday,0
Contra Flow,0,0.012,0,Tuesday,0
Endah Sari,0,0.012,0,Tuesday,0
Exit 139: Moh Toha/Banjaran,0,0.012,0,Tuesday,0
Grand Pinus Regency,0,0.012,0,Tuesday,0
Jalan Prambanan,0,0.012,0,Tuesday,0
Kayu Agung,0,0.012,0,Tuesday,0
Makam Caringin,0,0.012,0,Tuesday,0
Mekarsari,0,0.012,0,Tuesday,0
Mengger Girang,0,0.012,0,Tuesday,0
Mulyasari,0,0.012,0,Tuesday,0
Pasir Jati,0,0.012,0,Tuesday,0
Pasir Luhur,0,0.012,0,Tuesday,0
Pasir Wangi Raya,0,0.012,0,Tuesday,0
Pesona Regency,0,0.012,0,Tuesday,0
Pratista Raya,0,0.012,0,Tuesday,0
Purbasari,0,0.012,0,Tuesday,0
Rereng Adu Manis,0,0.012,0,Tuesday,0
Saad,0,0.012,0,Tuesday,0
Sancang,0,0.012,0,Tuesday,0
Singaperbangsa,0,0.012,0,Tuesday,0
Sirnasari,0,0.012,0,Tuesday,0
Taman Cibaduyut Indah Blok N,0,0.012,0,Tuesday,0
Taman Holis Indah F1,0,0.012,0,Tuesday,0
Terusan Cigadung,0,0.012,0,Tuesday,0
Terusan Sariasih,0,0.012,0,Tuesday,0
Anta Biru,0,0.012,0,Tuesday,0
Aruna,0,0.012,0,Tuesday,0
Batik Yogya,0,0.012,0,Tuesday,0
Ciporeat,0,0.012,0,Tuesday,0
Cisaranten Baru,0,0.012,0,Tuesday,0
Damar Barat,0,0.012,0,Tuesday,0
Galumpit,0,0.012,0,Tuesday,0
Hegarasih,0,0.012,0,Tuesday,0
Jalan Menado,0,0.012,0,Tuesday,0
Kencana Wangi,0,0.012,0,Tuesday,0
Lembah Tubagus Ismail,0,0.012,0,Tuesday,0
Parahyangan Permai blok G-H-I-J-K-L,0,0.012,0,Tuesday,0
Parasitologi,0,0.012,0,Tuesday,0
Polisi Militer,0,0.012,0,Tuesday,0
Sentosa Asih Jaya,0,0.012,0,Tuesday,0
Setrasari Raya,0,0.012,0,Tuesday,0
Sido Mukti,0,0.012,0,Tuesday,0
Singosari Estate,0,0.012,0,Tuesday,0
Soka,0,0.012,0,Tuesday,0
Stadion Gede Bage,0,0.012,0,Tuesday,0
Sukaluyu,0,0.012,0,Tuesday,0
Tanjung Anom,0,0.012,0,Tuesday,0
Teritorial,0,0.012,0,Tuesday,0
Terusan RAA Martanegara,0,0.012,0,Tuesday,0
Tubagus Ismail Dalam 8,0,0.012,0,Tuesday,0
Wangunsari,0,0.012,0,Tuesday,0
Batununggal Mulia 13,0,0.012,0,Tuesday,0
Baturengat,0,0.012,0,Tuesday,0
Cempaka 7,0,0.012,0,Tuesday,0
Gading Utara 2,0,0.012,0,Tuesday,0
Indra Prahasta Timur,0,0.012,0,Tuesday,0
Jalan Citamiang,0,0.012,0,Tuesday,0
Jalan Ciwaregu,0,0.012,0,Tuesday,0
Jalan Gunung Rahayu,0,0.012,0,Tuesday,0
Kampus Upi Cibiru,0,0.012,0,Tuesday,0
Ligar Raya,0,0.012,0,Tuesday,0
Muara Baru 2,0,0.012,0,Tuesday,0
Nata Wijaya,0,0.012,0,Tuesday,0
Pesona Pasteur Residence,0,0.012,0,Tuesday,0
Rajawali Sakti 1,0,0.012,0,Tuesday,0
Sadarjoen Siswomartojo,0,0.012,0,Tuesday,0
Sadewa,0,0.012,0,Tuesday,0
Surapati Core,0,0.012,0,Tuesday,0
Taman Melati Cikadut,0,0.012,0,Tuesday,0
Terusan Sukamulya,0,0.012,0,Tuesday,0
Bandung City View 2,0,0.012,0,Tuesday,0
Dian Elok Raya,0,0.012,0,Tuesday,0
Guntursari 3,0,0.012,0,Tuesday,0
Jalan Nias,0,0.012,0,Tuesday,0
Kresna,0,0.012,0,Tuesday,0
Muara Timur,0,0.012,0,Tuesday,0
Paratag,0,0.012,0,Tuesday,0
Rancaloa,0,0.012,0,Tuesday,0
Tarumanagara Timur,0,0.012,0,Tuesday,0
Batununggal Indah 2,0,0.012,0,Tuesday,0
Cibatumulya,0,0.012,0,Tuesday,0
Dr Susilo,0,0.012,0,Tuesday,0
Jalan 5 ITB,0,0.012,0,Tuesday,0
Jatayu Dalam 5,0,0.012,0,Tuesday,0
Kopo Mas,0,0.012,0,Tuesday,0
Kusuma Utama,0,0.012,0,Tuesday,0
Pasir Salam,0,0.012,0,Tuesday,0
Permata Permai 11,0,0.012,0,Tuesday,0
Saparua,0,0.012,0,Tuesday,0
Sawah Kurung Raya,0,0.012,0,Tuesday,0
Sekelimus Utara,0,0.012,0,Tuesday,0
Setiabudi Indah,0,0.012,0,Tuesday,0
Sindangreret,0,0.012,0,Tuesday,0
Srimahi Baru,0,0.012,0,Tuesday,0
Sukaasih 3,0,0.012,0,Tuesday,0
Suryakencana,0,0.012,0,Tuesday,0
Terusan Ciliwung,0,0.012,0,Tuesday,0
Terusan Pacuan Kuda (JALAN RUSAK),0,0.012,0,Tuesday,0
Begawan Sempani,0,0.012,0,Tuesday,0
Cigadung Raya Tengah,0,0.012,0,Tuesday,0
Cijagra 1,0,0.012,0,Tuesday,0
Cikajang 5,0,0.012,0,Tuesday,0
Gelap Nyawang,0,0.012,0,Tuesday,0
Gitar,0,0.012,0,Tuesday,0
Gumuruh,0,0.012,0,Tuesday,0
Jalan Semarang,0,0.012,0,Tuesday,0
Margahayu Raya Barat,0,0.012,0,Tuesday,0
Muararajeun Baru,0,0.012,0,Tuesday,0
Pelanduk,0,0.012,0,Tuesday,0
Perintis Kemerdekaan,0,0.012,0,Tuesday,0
Pesona Taman Burung,0,0.012,0,Tuesday,0
Rama,0,0.012,0,Tuesday,0
Sarimadu,0,0.012,0,Tuesday,0
Saritem,0,0.012,0,Tuesday,0
Sekelimus Tengah,0,0.012,0,Tuesday,0
Setraduta Cemara,0,0.012,0,Tuesday,0
Terusan Pesatren Raya,0,0.012,0,Tuesday,0
Utsman bin Affan,0,0.012,0,Tuesday,0
Ariajipang,0,0.012,0,Tuesday,0
Babakan Sari 3,0,0.012,0,Tuesday,0
Bukit Dago Utara,0,0.012,0,Tuesday,0
Bukit Dago Utara 3,0,0.012,0,Tuesday,0
Bumi Pasundan,0,0.012,0,Tuesday,0
Cisitu Baru,0,0.012,0,Tuesday,0
Ciwaruga Girang 5,0,0.012,0,Tuesday,0
Dayung,0,0.012,0,Tuesday,0
Griya Caraka Raya,0,0.012,0,Tuesday,0
Gurame,0,0.012,0,Tuesday,0
Jalan Banten,0,0.012,0,Tuesday,0
Jalan Ma Eja,0,0.012,0,Tuesday,0
Karasak,0,0.012,0,Tuesday,0
Mars Dirgahayu,0,0.012,0,Tuesday,0
Mentor,0,0.012,0,Tuesday,0
Muara Sari 1,0,0.012,0,Tuesday,0
Pesantren Dalam,0,0.012,0,Tuesday,0
Raden Muchtar,0,0.012,0,Tuesday,0
Sapu Jagad,0,0.012,0,Tuesday,0
Setiabudhi Terrace,0,0.012,0,Tuesday,0
Sumber Mekar,0,0.012,0,Tuesday,0
Sumur Bandung,0,0.012,0,Tuesday,0
Arah Moh Toha/Kopo/Padalarang,0,0.012,0,Tuesday,0
Cisatu,0,0.012,0,Tuesday,0
Dangdeur Indah 3,0,0.012,0,Tuesday,0
Jupiter Barat Utama 1,0,0.012,0,Tuesday,0
Marga Makmur,0,0.012,0,Tuesday,0
Pasirjati Timur,0,0.012,0,Tuesday,0
Sakura Hegar,0,0.012,0,Tuesday,0
Sekemala,0,0.012,0,Tuesday,0
Setra Asri Regency,0,0.012,0,Tuesday,0
Setra Regency,0,0.012,0,Tuesday,0
Sindangari,0,0.012,0,Tuesday,0
Taman Holis Indah,0,0.012,0,Tuesday,0
Arah Kopo/Pasir Koja/Padalarang,0,0.012,0,Tuesday,0
Bumi Harapan,0,0.012,0,Tuesday,0
Dadali,0,0.012,0,Tuesday,0
Ermawar,0,0.012,0,Tuesday,0
Jalan Brantas,0,0.012,0,Tuesday,0
Mega Warna,0,0.012,0,Tuesday,0
Merkuri Tengah,0,0.012,0,Tuesday,0
Rasamala,0,0.012,0,Tuesday,0
Setra Dago Utara 3,0,0.012,0,Tuesday,0
Setra Murni,0,0.012,0,Tuesday,0
Hasan Ali,0,0.012,0,Tuesday,0
Jalan Cipunagara,0,0.012,0,Tuesday,0
Jalan Cisebe,0,0.012,0,Tuesday,0
Jalan Kadipaten,0,0.012,0,Tuesday,0
Kyai Gede Utama,0,0.012,0,Tuesday,0
Muhammad Yamin,0,0.012,0,Tuesday,0
Nana Rohana,0,0.012,0,Tuesday,0
Olah Raga 1,0,0.012,0,Tuesday,0
Ruslan Abdulgani,0,0.012,0,Tuesday,0
Sagitarius,0,0.012,0,Tuesday,0
Salendro Utara,0,0.012,0,Tuesday,0
Suryalaya 3,0,0.012,0,Tuesday,0
Babakan Irigasi,0,0.012,0,Tuesday,0
Batununggal Indah 8,0,0.012,0,Tuesday,0
Cisitu Indah 4,0,0.012,0,Tuesday,0
Kidang Pananjung,0,0.012,0,Tuesday,0
Merah Delima 1,0,0.012,0,Tuesday,0
Pasirjati Utama,0,0.012,0,Tuesday,0
Pasirluyu Barat,0,0.012,0,Tuesday,0
Pertamina,0,0.012,0,Tuesday,0
Perumahan Griya Winaya,0,0.012,0,Tuesday,0
Raden Medang Kamulan,0,0.012,0,Tuesday,0
Srimahi,0,0.012,0,Tuesday,0
Sumber Resik,0,0.012,0,Tuesday,0
TKI 2 Blok 1A,0,0.012,0,Tuesday,0
The Green City View,0,0.012,0,Tuesday,0
Babakan Baru,0,0.012,0,Tuesday,0
De' Marrakesh,0,0.012,0,Tuesday,0
Haji Abun,0,0.012,0,Tuesday,0
Idi Adimaja,0,0.012,0,Tuesday,0
Jalan Raya Marga Asih,0,0.012,0,Tuesday,0
Pusdikmin Lemdikpol,0,0.012,0,Tuesday,0
Rereng Wulung,0,0.012,0,Tuesday,0
Arah Kopo/Moh Toha/Cileunyi,0,0.012,0,Tuesday,0
Jalan Banjarsari Raya,0,0.012,0,Tuesday,0
Jalan Buton,0,0.012,0,Tuesday,0
Jalaprang,0,0.012,0,Tuesday,0
Kaswari,0,0.012,0,Tuesday,0
Maleer Indah 1,0,0.012,0,Tuesday,0
Margaluyu,0,0.012,0,Tuesday,0
PLN,0,0.012,0,Tuesday,0
Parakan Asri,0,0.012,0,Tuesday,0
Sukamekar 3,0,0.012,0,Tuesday,0
Sumber Sugih,0,0.012,0,Tuesday,0
Tirtasari,0,0.012,0,Tuesday,0
Windu,0,0.012,0,Tuesday,0
Akuntansi,0,0.012,0,Tuesday,0
Aria Timur,0,0.012,0,Tuesday,0
Burung Tungku,0,0.012,0,Tuesday,0
El-Verde Green Living,0,0.012,0,Tuesday,0
Gondang,0,0.012,0,Tuesday,0
Junjunan Dalam,0,0.012,0,Tuesday,0
Pasirluyu Selatan,0,0.012,0,Tuesday,0
Perumahan Cinambo Indah,0,0.012,0,Tuesday,0
Pilar Kencana,0,0.012,0,Tuesday,0
Sukabumi Dalam,0,0.012,0,Tuesday,0
Sukawarna Baru,0,0.012,0,Tuesday,0
Taruna,0,0.012,0,Tuesday,0
Tikukur,0,0.012,0,Tuesday,0
Budhi Indah Permai 2,0,0.012,0,Tuesday,0
Cijawura Girang 5,0,0.012,0,Tuesday,0
Puri Dago Timur,0,0.012,0,Tuesday,0
Ranggagempol,0,0.012,0,Tuesday,0
Setrawangi 1,0,0.012,0,Tuesday,0
Taurus,0,0.012,0,Tuesday,0
Terusan Suryani,0,0.012,0,Tuesday,0
Permata Bumi Raya,0,0.012,0,Tuesday,0
Terusan Padasuka,0,0.012,0,Tuesday,0
Ciroyom Barat,0,0.012,0,Tuesday,0
Haji Achsan,0,0.012,0,Tuesday,0
Jupiter Tengah,0,0.012,0,Tuesday,0
Negla Utara,0,0.012,0,Tuesday,0
Sarimanis,0,0.012,0,Tuesday,0
Satria Raya 3,0,0.012,0,Tuesday,0
Sekepanjang 3,0,0.012,0,Tuesday,0
Arum Sari 1,0,0.012,0,Tuesday,0
Babakan Jeruk 3,0,0.012,0,Tuesday,0
Cilimus,0,0.012,0,Tuesday,0
Ence Azis,0,0.012,0,Tuesday,0
Fokker Tengah 1,0,0.012,0,Tuesday,0
Jalan Cianjur,0,0.012,0,Tuesday,0
Maleber Barat,0,0.012,0,Tuesday,0
Menteron,0,0.012,0,Tuesday,0
Pasirluyu Timur,0,0.012,0,Tuesday,0
RH Hasan Saputra,0,0.012,0,Tuesday,0
Riung Damai,0,0.012,0,Tuesday,0
Samoja,0,0.012,0,Tuesday,0
Sindangsari,0,0.012,0,Tuesday,0
Terusan Holis,0,0.012,0,Tuesday,0
Dadali 3,0,0.012,0,Tuesday,0
Dr Abdul Rivai,0,0.012,0,Tuesday,0
Jalan Madura,0,0.012,0,Tuesday,0
Pawenang Cluster,0,0.012,0,Tuesday,0
Permata Permai 12,0,0.012,0,Tuesday,0
Sawah Baru,0,0.012,0,Tuesday,0
Batu Basal,0,0.012,0,Tuesday,0
Bukit Maribaya,0,0.012,0,Tuesday,0
Dangdeur Indah,0,0.012,0,Tuesday,0
Gedung 9,0,0.012,0,Tuesday,0
Gempol Kulon,0,0.012,0,Tuesday,0
Jalan Cirebon,0,0.012,0,Tuesday,0
Kencana Asri,0,0.012,0,Tuesday,0
Madesa,0,0.012,0,Tuesday,0
Mekar Sari,0,0.012,0,Tuesday,0
Pawenang,0,0.012,0,Tuesday,0
Sehati 4,0,0.012,0,Tuesday,0
Sumbersari,0,0.012,0,Tuesday,0
Terusan Megasari,0,0.012,0,Tuesday,0
Jalan Kolam,0,0.012,0,Tuesday,0
Jalan Singaraja,0,0.012,0,Tuesday,0
Kartika 1,0,0.012,0,Tuesday,0
Kembar Timur 2,0,0.012,0,Tuesday,0
Nursijan,0,0.012,0,Tuesday,0
Terusan Cikutra Baru,0,0.012,0,Tuesday,0
Batik Halus,0,0.012,0,Tuesday,0
Batununggal Lestari,0,0.012,0,Tuesday,0
Kacapiring,0,0.012,0,Tuesday,0
Riung Sekar,0,0.012,0,Tuesday,0
Setra Murni Atas,0,0.012,0,Tuesday,0
Tubagus Ismail 14,0,0.012,0,Tuesday,0
Arah Pasir Koja/Leuwi Panjang/Jamika,0,0.012,0,Tuesday,0
Dago Asri 3,0,0.012,0,Tuesday,0
Jalan Babakan Situ,0,0.012,0,Tuesday,0
Kencana Wangi Timur,0,0.012,0,Tuesday,0
Melong 4,0,0.012,0,Tuesday,0
Mutiara 4,0,0.012,0,Tuesday,0
Rajawali 2,0,0.012,0,Tuesday,0
Riung Bandung Raya,0,0.012,0,Tuesday,0
Sumber Endah,0,0.012,0,Tuesday,0
Grand Valley Ujung Berung,0,0.012,0,Tuesday,0
Mutiara,0,0.012,0,Tuesday,0
Panaitan,0,0.012,0,Tuesday,0
Puri Ayu Pratama,0,0.012,0,Tuesday,0
Abdul Halim,0,0.012,0,Tuesday,0
Golf Selatan,0,0.012,0,Tuesday,0
Nata Endah 8,0,0.012,0,Tuesday,0
Plered,0,0.012,0,Tuesday,0
Puri Dago Raya,0,0.012,0,Tuesday,0
Skanda,0,0.012,0,Tuesday,0
de' Elgran Residence,0,0.012,0,Tuesday,0
Ajudan Jenderal,0,0.012,0,Tuesday,0
Cidurian,0,0.012,0,Tuesday,0
Citra Green Garden,0,0.012,0,Tuesday,0
Girang Barat,0,0.012,0,Tuesday,0
Sarikaso 3,0,0.012,0,Tuesday,0
Batu Indah,0,0.012,0,Tuesday,0
Bekamin,0,0.012,0,Tuesday,0
Gajah,0,0.012,0,Tuesday,0
Gupusal,0,0.012,0,Tuesday,0
Haji Sanusi,0,0.012,0,Tuesday,0
Jalan Kampus 1,0,0.012,0,Tuesday,0
Jamika Lama,0,0.012,0,Tuesday,0
Taman Cibaduyut Indah Blok J,0,0.012,0,Tuesday,0
Taman Holis Indah 2,0,0.012,0,Tuesday,0
Batu Indah 3,0,0.012,0,Tuesday,0
Bayangkara,0,0.012,0,Tuesday,0
Dalem Wangi,0,0.012,0,Tuesday,0
Mekar Sari 1,0,0.012,0,Tuesday,0
Multatuli,0,0.012,0,Tuesday,0
Nilem,0,0.012,0,Tuesday,0
Muara Sari 5,0,0.012,0,Tuesday,0
Palem Raya,0,0.012,0,Tuesday,0
Silverstone,0,0.012,0,Tuesday,0
Suryani,0,0.012,0,Tuesday,0
Terjun Tandom,0,0.012,0,Tuesday,0
Asrama Kipal,0,0.012,0,Tuesday,0
Bojong Kokosan,0,0.012,0,Tuesday,0
Gandasari,0,0.012,0,Tuesday,0
Karang Tineung Indah 3,0,0.012,0,Tuesday,0
Kaum Kaler,0,0.012,0,Tuesday,0
Kembar Barat,0,0.012,0,Tuesday,0
Melania,0,0.012,0,Tuesday,0
Pasir Impun Atas,0,0.012,0,Tuesday,0
Setrawangi,0,0.012,0,Tuesday,0
Singgasana Raya,0,0.012,0,Tuesday,0
Situ,0,0.012,0,Tuesday,0
Abadi 1,0,0.012,0,Tuesday,0
Aeromodeling,0,0.012,0,Tuesday,0
Batununggal Mulia 5,0,0.012,0,Tuesday,0
Cigugur Tengah,0,0.012,0,Tuesday,0
Cisatu 2,0,0.012,0,Tuesday,0
MTC 2,0,0.012,0,Tuesday,0
Mekar Harum,0,0.012,0,Tuesday,0
Mundinglaya,0,0.012,0,Tuesday,0
Peuris,0,0.012,0,Tuesday,0
Sastra,0,0.012,0,Tuesday,0
Tanjung Sari Asri,0,0.012,0,Tuesday,0
Terusan Sukup Baru,0,0.012,0,Tuesday,0
Batu Raden 2,0,0.012,0,Tuesday,0
Dederuk,0,0.012,0,Tuesday,0
Jalan Flores,0,0.012,0,Tuesday,0
Mega Raya 3,0,0.012,0,Tuesday,0
Mekar Biru Raya,0,0.012,0,Tuesday,0
Puter,0,0.012,0,Tuesday,0
Raden Mertalaya,0,0.012,0,Tuesday,0
Rajamantri 3,0,0.012,0,Tuesday,0
Setra Indah,0,0.012,0,Tuesday,0
Setra Murni Tengah 2,0,0.012,0,Tuesday,0
Setrasari Kulon,0,0.012,0,Tuesday,0
Sindangbarang,0,0.012,0,Tuesday,0
Srigading,0,0.012,0,Tuesday,0
Wijayakusumah,0,0.012,0,Tuesday,0
Kavling Geologi,0,0.012,0,Tuesday,0
Kencana Arum 5,0,0.012,0,Tuesday,0
Pasir Salam 8,0,0.012,0,Tuesday,0
Sukakarya 2,0,0.012,0,Tuesday,0
Cihaur,0,0.012,0,Tuesday,0
Dahlia,0,0.012,0,Tuesday,0
Dirgantara,0,0.012,0,Tuesday,0
Kiara Sari 3,0,0.012,0,Tuesday,0
Sindangsari 1,0,0.012,0,Tuesday,0
Batununggal Mulia 4,0,0.012,0,Tuesday,0
Gempol Asri Raya,0,0.012,0,Tuesday,0
Jalan G ITB,0,0.012,0,Tuesday,0
Kembang Sepatu,0,0.012,0,Tuesday,0
Padasuka Ideal Residence,0,0.012,0,Tuesday,0
Pasir Subur,0,0.012,0,Tuesday,0
Sadang Tengah,0,0.012,0,Tuesday,0
Cikutra Baru 4,0,0.012,0,Tuesday,0
Pak Gatot 5,0,0.012,0,Tuesday,0
Polo Air,0,0.012,0,Tuesday,0
Rancagoong,0,0.012,0,Tuesday,0
Batununggal Indah 5,0,0.012,0,Tuesday,0
Ciganitri Mukti,0,0.012,0,Tuesday,0
Cijerah 2,0,0.012,0,Tuesday,0
Golf Timur,0,0.012,0,Tuesday,0
Kusuma Lestari,0,0.012,0,Tuesday,0
Batununggal Molek 1,0,0.012,0,Tuesday,0
Batununggal Permai 2,0,0.012,0,Tuesday,0
Jalan I ITB,0,0.012,0,Tuesday,0
Mekar Sejati,0,0.012,0,Tuesday,0
Muara,0,0.012,0,Tuesday,0
Sukamulya Indah 2,0,0.012,0,Tuesday,0
Yakin,0,0.012,0,Tuesday,0
Awi Bitung,0,0.012,0,Tuesday,0
Grand Panoramic,0,0.012,0,Tuesday,0
Resko,0,0.012,0,Tuesday,0
Simpang Industri,0,0.012,0,Tuesday,0
Venus Barat 6,0,0.012,0,Tuesday,0
Arah Tol Soroja/Pasteur/Padalarang,0,0.012,0,Tuesday,0
Babakan Jeruk 3D,0,0.012,0,Tuesday,0
Babakan Tarogong,0,0.012,0,Tuesday,0
Cijawura Girang 4,0,0.012,0,Tuesday,0
Cikutra Baru Raya,0,0.012,0,Tuesday,0
Cilentah,0,0.012,0,Tuesday,0
Nyland,0,0.012,0,Tuesday,0
Permata Taman Sari Raya,0,0.012,0,Tuesday,0
Sekejati 3,0,0.012,0,Tuesday,0
Sukahaji Baru,0,0.012,0,Tuesday,0
Cipedes Selatan,0,0.012,0,Tuesday,0
Gempol Asri 1,0,0.012,0,Tuesday,0
Kapten Abdul Hamid,0,0.012,0,Tuesday,0
MTC Timur,0,0.012,0,Tuesday,0
Padasuka Suci Residence,0,0.012,0,Tuesday,0
Pinus 4,0,0.012,0,Tuesday,0
Setra Dago Utara 6,0,0.012,0,Tuesday,0
Suka Senang 5,0,0.012,0,Tuesday,0
Teluk Buyung Kaler,0,0.012,0,Tuesday,0
Ujungberung Indah Ceria,0,0.012,0,Tuesday,0
Arah Pasir Koja/Jamika,0,0.012,0,Tuesday,0
Banjarsari 13,0,0.012,0,Tuesday,0
Elektro,0,0.012,0,Tuesday,0
Gegerkalong Lebak,0,0.012,0,Tuesday,0
Kancra,0,0.012,0,Tuesday,0
Persada 2,0,0.012,0,Tuesday,0
Sirnagalih,0,0.012,0,Tuesday,0
Babakan Cianjur,0,0.012,0,Tuesday,0
Jalan Ciwulan,0,0.012,0,Tuesday,0
Kawaluyaan Indah 15,0,0.012,0,Tuesday,0
Permai 1,0,0.012,0,Tuesday,0
Suryalaya 17,0,0.012,0,Tuesday,0
Taman Pinus,0,0.012,0,Tuesday,0
Arah Pasteur/Padalarang/Jakarta,0,0.012,0,Tuesday,0
Jumbojet Raya,0,0.012,0,Tuesday,0
Maleer Indah 2,0,0.012,0,Tuesday,0
Mars Raya,0,0.012,0,Tuesday,0
Perumahan Bumi Indah,0,0.012,0,Tuesday,0
Satrugna,0,0.012,0,Tuesday,0
Suryalaya Indah,0,0.012,0,Tuesday,0
Holis Permai 8,0,0.012,0,Tuesday,0
Jalan Pesantren Wetan,0,0.012,0,Tuesday,0
Kembar Baru,0,0.012,0,Tuesday,0
Satria Kulon 4,0,0.012,0,Tuesday,0
Babakan Jeruk 8,0,0.012,0,Tuesday,0
Gegerkalong Tonggoh 4,0,0.012,0,Tuesday,0
Jalan Serang,0,0.012,0,Tuesday,0
Abadi Regency,0,0.012,0,Tuesday,0
Arah Banjaran/Baleendah/Bojongsoang,0,0.012,0,Tuesday,0
Gang Minyak Tanah,0,0.012,0,Tuesday,0
Kapten Tendean,0,0.012,0,Tuesday,0
Kastuba,0,0.012,0,Tuesday,0
Lembah Pakar Timur,0,0.012,0,Tuesday,0
Mekar Asih 1,0,0.012,0,Tuesday,0
Sanggar Kencana 6,0,0.012,0,Tuesday,0
Yudawastu Pramuka 4,0,0.012,0,Tuesday,0
Bumi Parakan Asri,0,0.012,0,Tuesday,0
Giri Mekar Indah,0,0.012,0,Tuesday,0
Karangarum 2,0,0.012,0,Tuesday,0
Kasturi 1,0,0.012,0,Tuesday,0
Kencana Puri 4,0,0.012,0,Tuesday,0
Leuwi Anyar,0,0.012,0,Tuesday,0
Titiran,0,0.012,0,Tuesday,0
Yuda,0,0.012,0,Tuesday,0
Alun-alun Timur,0,0.8,0,Wednesday,0
Babakan Lembur Tengah,0,0.8,0,Wednesday,0
Badak Singa,0,0.8,0,Wednesday,0
Bahureksa,0,0.8,0,Wednesday,0
Batu Kencana,0,0.8,0,Wednesday,0
Bojong Koneng Atas,0,0.8,0,Wednesday,0
Cibodas Raya,0,0.8,0,Wednesday,0
Cijerokaso,0,0.8,0,Wednesday,0
Cikuray,0,0.8,0,Wednesday,0
Cipedes Tengah,0,0.8,0,Wednesday,0
Cisaranten Wetan,0,0.8,0,Wednesday,0
Dago Giri,0,0.8,0,Wednesday,0
Dakota Raya,0,0.8,0,Wednesday,0
Djundjunan,0,0.8,0,Wednesday,0
Dr Cipto Mangunkusumo,0,0.8,0,Wednesday,0
Dr Radjiman,0,0.8,0,Wednesday,0
Emong,0,0.8,0,Wednesday,0
Ganesha,0,0.8,0,Wednesday,0
Griya Cempaka Arum,0,0.8,0,Wednesday,0
Gunung Batu Dalam,0,0.8,0,Wednesday,0
Jalan Cemara,0,0.8,0,Wednesday,0
